Country,State,City,DATE,Year,Month,Day,Hour,Precipitation,Cloudiness,Dew point,Temperature,Wind chill,Wind speed,Wind direction
Canada,Ontario,Timmins,20100213 12:00,2010,2,13,12,1020.7,411,2.9,11.9,10.6,5.9,235
Canada,Ontario,Timmins,20100213 13:00,2010,2,13,13,1019.7,401,2.9,13,11.8,5.9,236
Canada,Ontario,Timmins,20100213 14:00,2010,2,13,14,1018.7,386,2.8,13.8,12.6,5.9,237
Canada,Ontario,Timmins,20100213 15:00,2010,2,13,15,1018.1,370,2.8,14.3,13.2,6,236
Canada,Ontario,Timmins,20100213 16:00,2010,2,13,16,1017.8,367,2.7,14.4,13.4,5.8,225
Canada,Ontario,Timmins,20100213 17:00,2010,2,13,17,1017.8,381,2.7,14.1,13.1,5.7,183
Canada,Ontario,Timmins,20100213 18:00,2010,2,13,18,1018,360,2.7,13,11.8,5.2,127
Canada,Ontario,Timmins,20100213 19:00,2010,2,13,19,1018.3,352,2.9,11.4,10.2,4.5,118
Canada,Ontario,Timmins,20100213 20:00,2010,2,13,20,1018.7,346,3,10.7,9.3,4.5,129
Canada,Ontario,Timmins,20100213 21:00,2010,2,13,21,1018.9,359,3,10,8.4,4.5,133
Canada,Ontario,Timmins,20100213 22:00,2010,2,13,22,1019.1,367,3,9.3,7.7,4.6,154
Canada,Ontario,Timmins,20100213 23:00,2010,2,13,23,1019.1,363,3.1,8.9,7.1,4.6,168
Canada,Ontario,Timmins,20100214 00:00,2010,2,14,0,1019.1,350,2.9,8.3,6.4,4.6,190
Canada,Ontario,Timmins,20100214 01:00,2010,2,14,1,1019,366,2.8,7.9,5.9,4.6,200
Canada,Ontario,Timmins,20100214 02:00,2010,2,14,2,1018.9,415,2.8,7.5,5.4,4.6,214
Canada,Ontario,Timmins,20100214 03:00,2010,2,14,3,1018.7,431,2.8,7.1,4.9,4.6,243
Canada,Ontario,Timmins,20100214 04:00,2010,2,14,4,1018.7,427,2.7,6.7,4.4,4.6,244
Canada,Ontario,Timmins,20100214 05:00,2010,2,14,5,1018.7,420,2.7,6.4,4.1,4.3,251
Canada,Ontario,Timmins,20100214 06:00,2010,2,14,6,1019,413,2.6,6.2,3.7,4.4,262
Canada,Ontario,Timmins,20100214 07:00,2010,2,14,7,1019.5,442,2.5,5.9,3.4,4.4,273
Canada,Ontario,Timmins,20100214 08:00,2010,2,14,8,1020,430,2.7,6.3,3.8,4.4,291
Canada,Ontario,Timmins,20100214 09:00,2010,2,14,9,1020.5,447,3.1,7.8,5.6,4.9,272
Canada,Ontario,Timmins,20100214 10:00,2010,2,14,10,1020.8,445,3.1,9.5,7.6,5.4,244
Canada,Ontario,Timmins,20100214 11:00,2010,2,14,11,1020.8,428,3.1,11,9.4,5.7,231
Canada,Ontario,Timmins,20100214 12:00,2010,2,14,12,1020.3,411,3.1,12.3,11,5.8,233
Canada,Ontario,Timmins,20100214 13:00,2010,2,14,13,1019.3,398,3.1,13.3,12.2,5.9,234
Canada,Ontario,Timmins,20100214 14:00,2010,2,14,14,1018.3,387,3.1,14.1,13.1,5.9,238
Canada,Ontario,Timmins,20100214 15:00,2010,2,14,15,1017.7,378,2.9,14.6,13.6,5.9,238
Canada,Ontario,Timmins,20100214 16:00,2010,2,14,16,1017.5,374,2.9,14.8,13.8,5.8,234
Canada,Ontario,Timmins,20100214 17:00,2010,2,14,17,1017.4,391,2.9,14.4,13.4,5.7,190
Canada,Ontario,Timmins,20100214 18:00,2010,2,14,18,1017.6,373,2.9,13.3,12.1,5.2,111
Canada,Ontario,Timmins,20100214 19:00,2010,2,14,19,1018,367,3.1,11.7,10.6,4.6,113
Canada,Ontario,Timmins,20100214 20:00,2010,2,14,20,1018.3,358,3.1,10.9,9.6,4.5,120
Canada,Ontario,Timmins,20100214 21:00,2010,2,14,21,1018.6,371,3.2,10.2,8.8,4.5,125
Canada,Ontario,Timmins,20100214 22:00,2010,2,14,22,1018.8,380,3.2,9.6,8.1,4.6,148
Canada,Ontario,Timmins,20100214 23:00,2010,2,14,23,1018.8,373,3.2,9.2,7.4,4.6,170
Canada,Ontario,Timmins,20100215 00:00,2010,2,15,0,1018.7,354,3.1,8.6,6.7,4.6,199
Canada,Ontario,Timmins,20100215 01:00,2010,2,15,1,1018.6,373,3,8.2,6.2,4.6,211
Canada,Ontario,Timmins,20100215 02:00,2010,2,15,2,1018.6,416,3,7.7,5.7,4.6,222
Canada,Ontario,Timmins,20100215 03:00,2010,2,15,3,1018.3,433,2.9,7.3,5.2,4.6,256
Canada,Ontario,Timmins,20100215 04:00,2010,2,15,4,1018.3,431,2.9,6.9,4.7,4.6,257
Canada,Ontario,Timmins,20100215 05:00,2010,2,15,5,1018.4,424,2.8,6.6,4.3,4.3,267
Canada,Ontario,Timmins,20100215 06:00,2010,2,15,6,1018.7,418,2.7,6.3,3.9,4.4,273
Canada,Ontario,Timmins,20100215 07:00,2010,2,15,7,1019.2,446,2.6,6.1,3.6,4.4,281
Canada,Ontario,Timmins,20100215 08:00,2010,2,15,8,1019.7,431,2.9,6.4,4.1,4.4,295
Canada,Ontario,Timmins,20100215 09:00,2010,2,15,9,1020.2,449,3.2,8.1,5.8,5,281
Canada,Ontario,Timmins,20100215 10:00,2010,2,15,10,1020.4,449,3.2,9.7,7.8,5.5,254
Canada,Ontario,Timmins,20100215 11:00,2010,2,15,11,1020.4,436,3.2,11.3,9.7,5.8,237
Canada,Ontario,Timmins,20100215 12:00,2010,2,15,12,1020,409,3.2,12.6,11.3,5.8,237
Canada,Ontario,Timmins,20100215 13:00,2010,2,15,13,1019,406,3.2,13.6,12.5,5.9,234
Canada,Ontario,Timmins,20100215 14:00,2010,2,15,14,1018,392,3.2,14.4,13.4,5.9,241
Canada,Ontario,Timmins,20100215 15:00,2010,2,15,15,1017.4,387,3.1,14.8,13.9,5.9,239
Canada,Ontario,Timmins,20100215 16:00,2010,2,15,16,1017.1,377,3.1,15,14.1,5.8,235
Canada,Ontario,Timmins,20100215 17:00,2010,2,15,17,1017.1,394,3.1,14.7,13.7,5.8,202
Canada,Ontario,Timmins,20100215 18:00,2010,2,15,18,1017.3,373,3.1,13.5,12.4,5.2,91
Canada,Ontario,Timmins,20100215 19:00,2010,2,15,19,1017.7,373,3.2,11.9,10.9,4.6,110
Canada,Ontario,Timmins,20100215 20:00,2010,2,15,20,1018,359,3.3,11.2,9.9,4.5,125
Canada,Ontario,Timmins,20100215 21:00,2010,2,15,21,1018.3,374,3.3,10.5,9.1,4.5,135
Canada,Ontario,Timmins,20100215 22:00,2010,2,15,22,1018.5,387,3.3,9.8,8.3,4.6,162
Canada,Ontario,Timmins,20100215 23:00,2010,2,15,23,1018.4,377,3.4,9.4,7.7,4.7,179
Canada,Ontario,Timmins,20100216 00:00,2010,2,16,0,1018.4,357,3.3,8.8,6.9,4.7,201
Canada,Ontario,Timmins,20100216 01:00,2010,2,16,1,1018.3,378,3.1,8.4,6.6,4.6,213
Canada,Ontario,Timmins,20100216 02:00,2010,2,16,2,1018.3,413,3.2,7.9,5.9,4.6,221
Canada,Ontario,Timmins,20100216 03:00,2010,2,16,3,1018.1,435,3.1,7.6,5.4,4.6,253
Canada,Ontario,Timmins,20100216 04:00,2010,2,16,4,1018.1,427,3,7.1,4.8,4.6,259
Canada,Ontario,Timmins,20100216 05:00,2010,2,16,5,1018.2,417,2.9,6.7,4.4,4.4,268
Canada,Ontario,Timmins,20100216 06:00,2010,2,16,6,1018.5,406,2.8,6.4,4.1,4.4,272
Canada,Ontario,Timmins,20100216 07:00,2010,2,16,7,1018.9,436,2.7,6.2,3.8,4.4,280
Canada,Ontario,Timmins,20100216 08:00,2010,2,16,8,1019.4,433,3,6.6,4.3,4.3,297
Canada,Ontario,Timmins,20100216 09:00,2010,2,16,9,1020,436,3.3,8.2,6.1,5,281
Canada,Ontario,Timmins,20100216 10:00,2010,2,16,10,1020.2,441,3.3,9.9,8.2,5.5,257
Canada,Ontario,Timmins,20100216 11:00,2010,2,16,11,1020.2,425,3.3,11.5,10,5.8,239
Canada,Ontario,Timmins,20100216 12:00,2010,2,16,12,1019.8,397,3.2,12.8,11.6,5.9,242
Canada,Ontario,Timmins,20100216 13:00,2010,2,16,13,1018.8,396,3.2,13.8,12.8,5.9,242
Canada,Ontario,Timmins,20100216 14:00,2010,2,16,14,1017.8,381,3.2,14.6,13.7,6,246
Canada,Ontario,Timmins,20100216 15:00,2010,2,16,15,1017.2,374,3.1,15.1,14.1,6,243
Canada,Ontario,Timmins,20100216 16:00,2010,2,16,16,1017,363,3,15.2,14.3,5.9,247
Canada,Ontario,Timmins,20100216 17:00,2010,2,16,17,1017,371,3,14.9,14,5.9,236
Canada,Ontario,Timmins,20100216 18:00,2010,2,16,18,1017.2,361,3,13.7,12.7,5.3,342
Canada,Ontario,Timmins,20100216 19:00,2010,2,16,19,1017.5,366,3.2,12.2,11.1,4.6,104
Canada,Ontario,Timmins,20100216 20:00,2010,2,16,20,1017.9,350,3.3,11.3,10.1,4.6,120
Canada,Ontario,Timmins,20100216 21:00,2010,2,16,21,1018.1,367,3.3,10.6,9.3,4.6,133
Canada,Ontario,Timmins,20100216 22:00,2010,2,16,22,1018.4,378,3.3,9.9,8.6,4.6,170
Canada,Ontario,Timmins,20100216 23:00,2010,2,16,23,1018.3,363,3.4,9.5,7.9,4.6,188
Canada,Ontario,Timmins,20100217 00:00,2010,2,17,0,1018.3,343,3.2,8.9,7.2,4.6,210
Canada,Ontario,Timmins,20100217 01:00,2010,2,17,1,1018.2,366,3.1,8.5,6.7,4.6,220
Canada,Ontario,Timmins,20100217 02:00,2010,2,17,2,1018.2,397,3.2,8.1,6.2,4.6,226
Canada,Ontario,Timmins,20100217 03:00,2010,2,17,3,1018,420,3.1,7.7,5.7,4.6,257
Canada,Ontario,Timmins,20100217 04:00,2010,2,17,4,1018,417,3,7.2,5.1,4.6,260
Canada,Ontario,Timmins,20100217 05:00,2010,2,17,5,1018.1,407,2.9,6.9,4.6,4.4,263
Canada,Ontario,Timmins,20100217 06:00,2010,2,17,6,1018.4,392,2.9,6.6,4.3,4.4,269
Canada,Ontario,Timmins,20100217 07:00,2010,2,17,7,1018.9,426,2.8,6.4,3.9,4.4,275
Canada,Ontario,Timmins,20100217 08:00,2010,2,17,8,1019.4,426,3.1,6.8,4.5,4.3,292
Canada,Ontario,Timmins,20100217 09:00,2010,2,17,9,1019.9,420,3.3,8.4,6.3,5,272
Canada,Ontario,Timmins,20100217 10:00,2010,2,17,10,1020.2,430,3.3,10.2,8.5,5.5,243
Canada,Ontario,Timmins,20100217 11:00,2010,2,17,11,1020.1,414,3.3,11.8,10.3,5.9,236
Canada,Ontario,Timmins,20100217 12:00,2010,2,17,12,1019.7,389,3.2,13.1,11.9,5.9,238
Canada,Ontario,Timmins,20100217 13:00,2010,2,17,13,1018.8,389,3.2,14.1,13.1,5.9,239
Canada,Ontario,Timmins,20100217 14:00,2010,2,17,14,1017.8,373,3.2,14.8,14,6,240
Canada,Ontario,Timmins,20100217 15:00,2010,2,17,15,1017.2,370,3.1,15.3,14.5,6.1,236
Canada,Ontario,Timmins,20100217 16:00,2010,2,17,16,1016.9,363,3,15.4,14.6,5.9,236
Canada,Ontario,Timmins,20100217 17:00,2010,2,17,17,1016.9,378,3,15.1,14.3,5.9,227
Canada,Ontario,Timmins,20100217 18:00,2010,2,17,18,1017.1,361,3,13.9,13,5.3,125
Canada,Ontario,Timmins,20100217 19:00,2010,2,17,19,1017.5,367,3.2,12.4,11.4,4.6,107
Canada,Ontario,Timmins,20100217 20:00,2010,2,17,20,1017.8,354,3.2,11.6,10.4,4.6,117
Canada,Ontario,Timmins,20100217 21:00,2010,2,17,21,1018.1,366,3.3,10.8,9.6,4.6,129
Canada,Ontario,Timmins,20100217 22:00,2010,2,17,22,1018.3,374,3.3,10.2,8.8,4.7,157
Canada,Ontario,Timmins,20100217 23:00,2010,2,17,23,1018.3,358,3.4,9.7,8.2,4.7,179
Canada,Ontario,Timmins,20100218 00:00,2010,2,18,0,1018.3,340,3.2,9.1,7.4,4.7,199
Canada,Ontario,Timmins,20100218 01:00,2010,2,18,1,1018.2,361,3.1,8.7,6.9,4.6,212
Canada,Ontario,Timmins,20100218 02:00,2010,2,18,2,1018.2,386,3.2,8.2,6.3,4.6,217
Canada,Ontario,Timmins,20100218 03:00,2010,2,18,3,1017.9,408,3.2,7.8,5.9,4.6,245
Canada,Ontario,Timmins,20100218 04:00,2010,2,18,4,1017.9,409,3.1,7.4,5.3,4.6,249
Canada,Ontario,Timmins,20100218 05:00,2010,2,18,5,1018,405,3,7,4.8,4.4,251
Canada,Ontario,Timmins,20100218 06:00,2010,2,18,6,1018.4,382,2.9,6.7,4.4,4.4,256
Canada,Ontario,Timmins,20100218 07:00,2010,2,18,7,1018.8,419,2.8,6.4,4.1,4.5,270
Canada,Ontario,Timmins,20100218 08:00,2010,2,18,8,1019.3,419,3.2,6.9,4.7,4.4,288
Canada,Ontario,Timmins,20100218 09:00,2010,2,18,9,1019.8,409,3.4,8.6,6.6,5.1,251
Canada,Ontario,Timmins,20100218 10:00,2010,2,18,10,1020.1,418,3.4,10.4,8.7,5.5,227
Canada,Ontario,Timmins,20100218 11:00,2010,2,18,11,1020.1,397,3.4,11.9,10.6,5.9,230
Canada,Ontario,Timmins,20100218 12:00,2010,2,18,12,1019.7,366,3.3,13.3,12.2,6,232
Canada,Ontario,Timmins,20100218 13:00,2010,2,18,13,1018.7,370,3.3,14.3,13.4,6,235
Canada,Ontario,Timmins,20100218 14:00,2010,2,18,14,1017.7,355,3.3,15.1,14.2,6.1,235
Canada,Ontario,Timmins,20100218 15:00,2010,2,18,15,1017.1,358,3.2,15.6,14.7,6.1,230
Canada,Ontario,Timmins,20100218 16:00,2010,2,18,16,1016.9,356,3.1,15.7,14.8,6,226
Canada,Ontario,Timmins,20100218 17:00,2010,2,18,17,1016.8,374,3.1,15.3,14.5,5.9,213
Canada,Ontario,Timmins,20100218 18:00,2010,2,18,18,1017,363,3.1,14.2,13.3,5.4,156
Canada,Ontario,Timmins,20100218 19:00,2010,2,18,19,1017.4,359,3.3,12.6,11.6,4.6,115
Canada,Ontario,Timmins,20100218 20:00,2010,2,18,20,1017.7,356,3.4,11.8,10.7,4.6,117
Canada,Ontario,Timmins,20100218 21:00,2010,2,18,21,1018,360,3.4,11.1,9.7,4.6,131
Canada,Ontario,Timmins,20100218 22:00,2010,2,18,22,1018.2,371,3.5,10.4,9,4.7,156
Canada,Ontario,Timmins,20100218 23:00,2010,2,18,23,1018.2,356,3.6,9.9,8.4,4.7,172
Canada,Ontario,Timmins,20100219 00:00,2010,2,19,0,1018.1,336,3.4,9.3,7.6,4.7,189
Canada,Ontario,Timmins,20100219 01:00,2010,2,19,1,1018,356,3.4,8.8,7.1,4.7,199
Canada,Ontario,Timmins,20100219 02:00,2010,2,19,2,1018,385,3.4,8.4,6.6,4.6,205
Canada,Ontario,Timmins,20100219 03:00,2010,2,19,3,1017.7,412,3.4,8,6.1,4.6,226
Canada,Ontario,Timmins,20100219 04:00,2010,2,19,4,1017.7,405,3.3,7.6,5.6,4.6,233
Canada,Ontario,Timmins,20100219 05:00,2010,2,19,5,1017.8,412,3.3,7.2,5.1,4.4,234
Canada,Ontario,Timmins,20100219 06:00,2010,2,19,6,1018.1,384,3.2,6.9,4.7,4.4,244
Canada,Ontario,Timmins,20100219 07:00,2010,2,19,7,1018.6,431,3.1,6.7,4.3,4.5,261
Canada,Ontario,Timmins,20100219 08:00,2010,2,19,8,1019.1,430,3.4,7.2,5,4.4,279
Canada,Ontario,Timmins,20100219 09:00,2010,2,19,9,1019.6,419,3.7,8.9,6.9,5.1,224
Canada,Ontario,Timmins,20100219 10:00,2010,2,19,10,1019.8,423,3.7,10.7,9.1,5.5,219
Canada,Ontario,Timmins,20100219 11:00,2010,2,19,11,1019.8,404,3.7,12.2,10.9,5.9,224
Canada,Ontario,Timmins,20100219 12:00,2010,2,19,12,1019.4,375,3.6,13.6,12.6,6,231
Canada,Ontario,Timmins,20100219 13:00,2010,2,19,13,1018.4,374,3.6,14.6,13.7,6,234
Canada,Ontario,Timmins,20100219 14:00,2010,2,19,14,1017.5,363,3.6,15.3,14.6,6.1,237
Canada,Ontario,Timmins,20100219 15:00,2010,2,19,15,1016.9,358,3.4,15.8,15,6.1,233
Canada,Ontario,Timmins,20100219 16:00,2010,2,19,16,1016.6,363,3.3,15.9,15.1,6,224
Canada,Ontario,Timmins,20100219 17:00,2010,2,19,17,1016.5,375,3.4,15.6,14.8,6,218
Canada,Ontario,Timmins,20100219 18:00,2010,2,19,18,1016.7,362,3.3,14.5,13.6,5.4,185
Canada,Ontario,Timmins,20100219 19:00,2010,2,19,19,1017.1,354,3.6,12.8,11.9,4.6,118
Canada,Ontario,Timmins,20100219 20:00,2010,2,19,20,1017.4,349,3.6,12,10.9,4.6,114
Canada,Ontario,Timmins,20100219 21:00,2010,2,19,21,1017.7,348,3.7,11.3,10,4.6,128
Canada,Ontario,Timmins,20100219 22:00,2010,2,19,22,1017.9,363,3.7,10.6,9.3,4.7,155
Canada,Ontario,Timmins,20100219 23:00,2010,2,19,23,1017.9,349,3.8,10.1,8.7,4.7,174
Canada,Ontario,Timmins,20100220 00:00,2010,2,20,0,1017.8,329,3.7,9.5,7.9,4.8,191
Canada,Ontario,Timmins,20100220 01:00,2010,2,20,1,1017.7,352,3.6,9,7.3,4.7,199
Canada,Ontario,Timmins,20100220 02:00,2010,2,20,2,1017.7,380,3.6,8.6,6.8,4.6,203
Canada,Ontario,Timmins,20100220 03:00,2010,2,20,3,1017.5,412,3.6,8.2,6.3,4.6,222
Canada,Ontario,Timmins,20100220 04:00,2010,2,20,4,1017.4,406,3.6,7.8,5.8,4.6,223
Canada,Ontario,Timmins,20100220 05:00,2010,2,20,5,1017.5,412,3.4,7.4,5.4,4.4,232
Canada,Ontario,Timmins,20100220 06:00,2010,2,20,6,1017.9,381,3.4,7.2,5.1,4.4,238
Canada,Ontario,Timmins,20100220 07:00,2010,2,20,7,1018.3,423,3.3,6.9,4.7,4.4,254
Canada,Ontario,Timmins,20100220 08:00,2010,2,20,8,1018.8,422,3.6,7.4,5.3,4.4,272
Canada,Ontario,Timmins,20100220 09:00,2010,2,20,9,1019.3,415,3.9,9.1,7.2,5.1,232
Canada,Ontario,Timmins,20100220 10:00,2010,2,20,10,1019.5,424,3.9,10.9,9.3,5.6,220
Canada,Ontario,Timmins,20100220 11:00,2010,2,20,11,1019.5,410,3.8,12.4,11.2,5.9,228
Canada,Ontario,Timmins,20100220 12:00,2010,2,20,12,1019.1,381,3.8,13.8,12.8,5.9,230
Canada,Ontario,Timmins,20100220 13:00,2010,2,20,13,1018.2,378,3.7,14.8,13.9,6,236
Canada,Ontario,Timmins,20100220 14:00,2010,2,20,14,1017.2,363,3.7,15.5,14.7,6.1,241
Canada,Ontario,Timmins,20100220 15:00,2010,2,20,15,1016.6,361,3.6,15.9,15.2,6.1,236
Canada,Ontario,Timmins,20100220 16:00,2010,2,20,16,1016.3,359,3.4,16.1,15.3,6,225
Canada,Ontario,Timmins,20100220 17:00,2010,2,20,17,1016.3,377,3.5,15.7,14.9,6,223
Canada,Ontario,Timmins,20100220 18:00,2010,2,20,18,1016.5,365,3.5,14.7,13.8,5.4,190
Canada,Ontario,Timmins,20100220 19:00,2010,2,20,19,1016.8,359,3.7,13,12.1,4.6,112
Canada,Ontario,Timmins,20100220 20:00,2010,2,20,20,1017.2,352,3.7,12.1,11.1,4.6,112
Canada,Ontario,Timmins,20100220 21:00,2010,2,20,21,1017.5,339,3.7,11.4,10.2,4.6,124
Canada,Ontario,Timmins,20100220 22:00,2010,2,20,22,1017.7,356,3.8,10.7,9.4,4.8,152
Canada,Ontario,Timmins,20100220 23:00,2010,2,20,23,1017.7,347,3.8,10.2,8.8,4.7,172
Canada,Ontario,Timmins,20100221 00:00,2010,2,21,0,1017.6,328,3.7,9.7,8,4.8,185
Canada,Ontario,Timmins,20100221 01:00,2010,2,21,1,1017.6,346,3.6,9.1,7.4,4.8,200
Canada,Ontario,Timmins,20100221 02:00,2010,2,21,2,1017.5,374,3.7,8.7,6.9,4.6,206
Canada,Ontario,Timmins,20100221 03:00,2010,2,21,3,1017.3,406,3.6,8.3,6.4,4.6,231
Canada,Ontario,Timmins,20100221 04:00,2010,2,21,4,1017.2,403,3.6,7.9,5.9,4.6,232
Canada,Ontario,Timmins,20100221 05:00,2010,2,21,5,1017.4,417,3.5,7.6,5.4,4.5,241
Canada,Ontario,Timmins,20100221 06:00,2010,2,21,6,1017.7,378,3.4,7.3,5.1,4.5,253
Canada,Ontario,Timmins,20100221 07:00,2010,2,21,7,1018.2,427,3.3,7,4.7,4.5,280
Canada,Ontario,Timmins,20100221 08:00,2010,2,21,8,1018.7,425,3.7,7.6,5.4,4.5,290
Canada,Ontario,Timmins,20100221 09:00,2010,2,21,9,1019.2,413,3.9,9.2,7.3,5.2,250
Canada,Ontario,Timmins,20100221 10:00,2010,2,21,10,1019.4,424,3.9,10.9,9.4,5.7,222
Canada,Ontario,Timmins,20100221 11:00,2010,2,21,11,1019.4,413,3.9,12.4,11.2,6,232
Canada,Ontario,Timmins,20100221 12:00,2010,2,21,12,1019,381,3.8,13.8,12.8,6.1,234
Canada,Ontario,Timmins,20100221 13:00,2010,2,21,13,1018.1,375,3.8,14.7,13.8,6.2,241
Canada,Ontario,Timmins,20100221 14:00,2010,2,21,14,1017.1,361,3.7,15.5,14.7,6.3,245
Canada,Ontario,Timmins,20100221 15:00,2010,2,21,15,1016.5,361,3.6,15.9,15.2,6.3,238
Canada,Ontario,Timmins,20100221 16:00,2010,2,21,16,1016.2,361,3.5,16.1,15.3,6.2,229
Canada,Ontario,Timmins,20100221 17:00,2010,2,21,17,1016.2,381,3.6,15.7,14.9,6.1,231
Canada,Ontario,Timmins,20100221 18:00,2010,2,21,18,1016.4,367,3.6,14.7,13.8,5.5,208
Canada,Ontario,Timmins,20100221 19:00,2010,2,21,19,1016.8,361,3.7,13.1,12.1,4.6,100
Canada,Ontario,Timmins,20100221 20:00,2010,2,21,20,1017.1,358,3.8,12.2,11.1,4.6,100
Canada,Ontario,Timmins,20100221 21:00,2010,2,21,21,1017.4,345,3.8,11.4,10.3,4.7,118
Canada,Ontario,Timmins,20100221 22:00,2010,2,21,22,1017.6,362,3.9,10.8,9.4,4.8,148
Canada,Ontario,Timmins,20100221 23:00,2010,2,21,23,1017.6,349,3.9,10.3,8.8,4.8,167
Canada,Ontario,Timmins,20100222 00:00,2010,2,22,0,1017.6,335,3.8,9.7,8.1,4.9,182
Canada,Ontario,Timmins,20100222 01:00,2010,2,22,1,1017.5,359,3.7,9.2,7.5,4.9,200
Canada,Ontario,Timmins,20100222 02:00,2010,2,22,2,1017.5,378,3.7,8.8,6.9,4.7,207
Canada,Ontario,Timmins,20100222 03:00,2010,2,22,3,1017.3,411,3.7,8.4,6.4,4.7,235
Canada,Ontario,Timmins,20100222 04:00,2010,2,22,4,1017.2,412,3.6,7.9,5.9,4.7,248
Canada,Ontario,Timmins,20100222 05:00,2010,2,22,5,1017.3,421,3.6,7.7,5.6,4.6,260
Canada,Ontario,Timmins,20100222 06:00,2010,2,22,6,1017.7,391,3.5,7.3,5.1,4.5,279
Canada,Ontario,Timmins,20100222 07:00,2010,2,22,7,1018.2,435,3.3,7.1,4.7,4.6,304
Canada,Ontario,Timmins,20100222 08:00,2010,2,22,8,1018.7,425,3.7,7.7,5.5,4.6,308
Canada,Ontario,Timmins,20100222 09:00,2010,2,22,9,1019.2,408,3.9,9.3,7.4,5.2,280
Canada,Ontario,Timmins,20100222 10:00,2010,2,22,10,1019.4,415,3.9,11,9.4,5.6,233
Canada,Ontario,Timmins,20100222 11:00,2010,2,22,11,1019.4,412,3.9,12.5,11.2,5.9,241
Canada,Ontario,Timmins,20100222 12:00,2010,2,22,12,1019,377,3.8,13.8,12.7,6,246
Canada,Ontario,Timmins,20100222 13:00,2010,2,22,13,1018.1,371,3.8,14.8,13.8,6,251
Canada,Ontario,Timmins,20100222 14:00,2010,2,22,14,1017.1,363,3.8,15.5,14.7,6.2,254
Canada,Ontario,Timmins,20100222 15:00,2010,2,22,15,1016.6,356,3.7,16,15.2,6.1,246
Canada,Ontario,Timmins,20100222 16:00,2010,2,22,16,1016.3,356,3.6,16.1,15.3,6.1,247
Canada,Ontario,Timmins,20100222 17:00,2010,2,22,17,1016.2,372,3.6,15.8,15,6.1,250
Canada,Ontario,Timmins,20100222 18:00,2010,2,22,18,1016.4,363,3.6,14.8,13.9,5.5,335
Canada,Ontario,Timmins,20100222 19:00,2010,2,22,19,1016.8,354,3.8,13.1,12.2,4.6,80
Canada,Ontario,Timmins,20100222 20:00,2010,2,22,20,1017.2,353,3.8,12.2,11.2,4.6,80
Canada,Ontario,Timmins,20100222 21:00,2010,2,22,21,1017.5,343,3.8,11.5,10.3,4.6,105
Canada,Ontario,Timmins,20100222 22:00,2010,2,22,22,1017.7,359,3.9,10.8,9.5,4.7,138
Canada,Ontario,Timmins,20100222 23:00,2010,2,22,23,1017.7,342,3.9,10.3,8.8,4.7,166
Canada,Ontario,Timmins,20100223 00:00,2010,2,23,0,1017.6,331,3.8,9.7,8.1,4.8,185
Canada,Ontario,Timmins,20100223 01:00,2010,2,23,1,1017.5,361,3.8,9.2,7.4,4.8,203
Canada,Ontario,Timmins,20100223 02:00,2010,2,23,2,1017.5,370,3.7,8.7,6.9,4.7,215
Canada,Ontario,Timmins,20100223 03:00,2010,2,23,3,1017.3,401,3.7,8.3,6.4,4.6,249
Canada,Ontario,Timmins,20100223 04:00,2010,2,23,4,1017.2,410,3.6,7.9,5.9,4.6,259
Canada,Ontario,Timmins,20100223 05:00,2010,2,23,5,1017.3,414,3.5,7.6,5.5,4.5,274
Canada,Ontario,Timmins,20100223 06:00,2010,2,23,6,1017.7,384,3.4,7.3,5.1,4.4,283
Canada,Ontario,Timmins,20100223 07:00,2010,2,23,7,1018.2,435,3.3,7.1,4.7,4.6,298
Canada,Ontario,Timmins,20100223 08:00,2010,2,23,8,1018.6,425,3.7,7.7,5.6,4.5,306
Canada,Ontario,Timmins,20100223 09:00,2010,2,23,9,1019.2,414,3.9,9.4,7.5,5.2,280
Canada,Ontario,Timmins,20100223 10:00,2010,2,23,10,1019.4,414,3.9,11.1,9.6,5.6,238
Canada,Ontario,Timmins,20100223 11:00,2010,2,23,11,1019.3,417,3.9,12.6,11.4,5.9,242
Canada,Ontario,Timmins,20100223 12:00,2010,2,23,12,1018.9,382,3.9,13.9,12.9,5.9,247
Canada,Ontario,Timmins,20100223 13:00,2010,2,23,13,1018,374,3.9,14.9,14,6,254
Canada,Ontario,Timmins,20100223 14:00,2010,2,23,14,1017.1,364,3.8,15.7,14.9,6.1,254
Canada,Ontario,Timmins,20100223 15:00,2010,2,23,15,1016.5,354,3.7,16.1,15.4,6.1,242
Canada,Ontario,Timmins,20100223 16:00,2010,2,23,16,1016.2,356,3.6,16.2,15.5,6,242
Canada,Ontario,Timmins,20100223 17:00,2010,2,23,17,1016.1,376,3.6,15.9,15.2,6,243
Canada,Ontario,Timmins,20100223 18:00,2010,2,23,18,1016.3,364,3.7,14.9,14.1,5.4,14
Canada,Ontario,Timmins,20100223 19:00,2010,2,23,19,1016.7,357,3.8,13.3,12.4,4.6,88
Canada,Ontario,Timmins,20100223 20:00,2010,2,23,20,1017,358,3.9,12.4,11.4,4.6,85
Canada,Ontario,Timmins,20100223 21:00,2010,2,23,21,1017.3,349,3.9,11.7,10.6,4.6,110
Canada,Ontario,Timmins,20100223 22:00,2010,2,23,22,1017.5,359,3.9,11,9.7,4.6,138
